CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
13,2,,75,25
1,,,1,25
1,,,1,25
5,,,3,25
,,,175,25
,,,,25
,,,,25
,,,,25
,,,,25
,,,,25
,,,,25
,,,,25
,,,,25
,,,,25
,,,,25
55,1,,28,24
2,,,1,24
5,,,5,24
,,,6,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
,,,,24
82,2,,1,23
6,45,,1,23
2,1,,5,23
1,,,5,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
,,,,23
6,2,,2,22
1,1,,1,22
4,3,,1,22
1,1,,4,22
7,48,,2,22
1,1,,6,22
,,,4,22
,,,2,22
,,,,22
,,,,22
,,,,22
,,,,22
,,,,22
,,,,22
,,,,22
,,,,22
,,,,22
1,1,,1,21
2,18,,2,21
1,,,3,21
1,,,2,21
5,,,15,21
,,,3,21
,,,27,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
,,,,21
1,2,,1,20
1,2,,4,20
11,2,,18,20
1,7,,35,20
102,1,,1,20
1,,,1,20
3,,,15,20
,,,1,20
,,,,20
,,,,20
,,,,20
,,,,20
,,,,20
,,,,20
,,,,20
,,,,20
,,,,20
,,,,20
1,6,,1,19
1,1,,1,19
33,1,,1,19
,,,20,19
,,,15,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
,,,,19
1,24,,7,18
5,4,,8,18
18,1,,2,18
1,3,,7,18
2,,,8,18
13,,,2,18
6,,,1,18
,,,30,18
,,,2,18
,,,1,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
,,,,18
57,10,,2,17
209,1,,1,17
1,9,,3,17
3,3,,1,17
3,,,12,17
1,,,108,17
10,,,1,17
,,,1,17
,,,76,17
,,,,17
,,,,17
,,,,17
,,,,17
,,,,17
,,,,17
,,,,17
,,,,17
,,,,17
,,,,17
,,,,17
,,,,17
,,,,17
,,,,17
,,,,17
,,,,17
,,,,17
1,1,,1,16
24,9,,10,16
1,33,,2,16
6,,,71,16
2,,,5,16
1,,,1,16
,,,2,16
,,,,16
,,,,16
,,,,16
,,,,16
,,,,16
,,,,16
,,,,16
,,,,16
,,,,16
,,,,16
,,,,16
,,,,16
,,,,16
,,,,16
,,,,16
,,,,16
,,,,16
,,,,16
,,,,16
,,,,16
2,21,,1,15
25,1,,1,15
1,,,1,15
4,,,2,15
2,,,1,15
3,,,1,15
,,,7,15
,,,1,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
,,,,15
2,41,,3,14
1,50,,4,14
6,18,,1,14
1,21,,22,14
1,,,1,14
1,,,1,14
,,,1,14
,,,1,14
,,,37,14
,,,8,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
,,,,14
3,3,,47,13
1,2,,1,13
2,43,,10,13
1,,,59,13
1,,,2,13
13,,,180,13
3,,,1,13
3,,,2,13
12,,,6,13
1,,,1,13
,,,2,13
,,,2,13
,,,32,13
,,,6,13
,,,22,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
,,,,13
28,7,,1,12
17,13,,1,12
8,22,,1,12
1,1,,118,12
4,1,,1,12
2,2,,4,12
3,32,,9,12
11,9,,10,12
1,,,4,12
59,,,87,12
1,,,1,12
1,,,1,12
64,,,20,12
14,,,1,12
,,,149,12
,,,1,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
,,,,12
7,20,,1,11
6,18,,1,11
4,1,,23,11
4,,,21,11
1,,,1,11
1,,,1,11
,,,2,11
,,,1,11
,,,5,11
,,,2,11
,,,1,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
,,,,11
6,7,,1,10
7,1,,1,10
1,3,,144,10
1,1,,7,10
7,1,,11,10
15,23,,3,10
5,2,,1,10
1,74,,1,10
1,,,2,10
1,,,17,10
1,,,3,10
1,,,1,10
,,,1,10
,,,1,10
,,,5,10
,,,1,10
,,,1,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
,,,,10
14,57,,1,9
1,3,,1,9
1,1,,1,9
1,4,,1,9
5,2,,1,9
25,4,,127,9
1,1,,26,9
1,1,,5,9
6,,,1,9
109,,,2,9
56,,,46,9
1,,,1,9
38,,,3,9
5,,,1,9
5,,,5,9
,,,12,9
,,,1,9
,,,1,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
,,,,9
12,46,,1,8
1,14,,4,8
18,1,,4,8
1,278,,1,8
1,14,,1,8
3,1,,1,8
1,,,29,8
1,,,1,8
1,,,1,8
2,,,1,8
1,,,2,8
,,,19,8
,,,1,8
,,,1,8
,,,4,8
,,,5,8
,,,1,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
,,,,8
1,2,,1,7
6,7,,1,7
1,4,,1,7
3,14,,38,7
4,1,,1,7
1,1,,10,7
9,13,,1,7
1,17,,1,7
2,2,,5,7
43,1,,1,7
70,,,3,7
1,,,2,7
1,,,1,7
2,,,8,7
53,,,2,7
2,,,21,7
12,,,1,7
3,,,2,7
1,,,6,7
1,,,1,7
,,,10,7
,,,1,7
,,,1,7
,,,6,7
,,,88,7
,,,17,7
,,,8,7
,,,1,7
,,,1,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
,,,,7
2,3,,2,6
76,20,,1,6
1,15,,1,6
22,14,,11,6
2,4,,1,6
7,2,,76,6
1,9,,1,6
1,1,,10,6
12,,,5,6
1,,,6,6
5,,,4,6
8,,,1,6
2,,,1,6
16,,,1,6
1,,,1,6
42,,,2,6
1,,,1,6
1,,,11,6
2,,,1,6
7,,,16,6
78,,,145,6
7,,,5,6
1,,,9,6
,,,63,6
,,,1,6
,,,133,6
,,,1,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
,,,,6
1,2,,1,5
37,1,,5,5
1,2,,12,5
2,2,,1,5
1,8,,1,5
17,1,,4,5
2,4,,1,5
6,64,,1,5
1,15,,4,5
24,2,,3,5
1,3,,17,5
12,37,,1,5
3,1,,60,5
1,3,,3,5
71,6,,1,5
1,,,63,5
1,,,4,5
3,,,1,5
2,,,2,5
2,,,73,5
2,,,1,5
6,,,36,5
5,,,2,5
1,,,1,5
15,,,1,5
1,,,1,5
,,,1,5
,,,17,5
,,,27,5
,,,6,5
,,,2,5
,,,65,5
,,,22,5
,,,4,5
,,,1,5
,,,1,5
,,,15,5
,,,1,5
,,,2,5
,,,6,5
,,,2,5
,,,1,5
,,,2,5
,,,1,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
,,,,5
5,42,,4,4
1,4,,8,4
2,7,,72,4
3,17,,40,4
3,19,,1,4
1,4,,2,4
29,1,,2,4
2,3,,33,4
1,3,,35,4
31,4,,4,4
7,2,,3,4
12,6,,1,4
22,41,,4,4
3,1,,3,4
2,13,,1,4
6,9,,1,4
1,21,,4,4
14,1,,1,4
1,2,,1,4
1,27,,1,4
1,6,,1,4
1,8,,1,4
2,1,,36,4
4,12,,36,4
6,1,,1,4
2,5,,2,4
2,7,,3,4
2,9,,2,4
2,3,,1,4
1,1,,1,4
1,1,,1,4
3,41,,1,4
2,1,,1,4
1,17,,56,4
2,1,,6,4
1,,,1,4
1,,,2,4
1,,,1,4
34,,,56,4
4,,,2,4
1,,,14,4
17,,,1,4
2,,,140,4
1,,,17,4
,,,5,4
,,,30,4
,,,1,4
,,,3,4
,,,1,4
,,,1,4
,,,123,4
,,,1,4
,,,1,4
,,,2,4
,,,44,4
,,,12,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
,,,,4
24,24,,4,3
1,12,,212,3
1,7,,1,3
1,2,,6,3
3,1,,1,3
46,1,,1,3
2,64,,1,3
9,1,,2,3
2,4,,1,3
1,12,,21,3
4,22,,52,3
1,4,,1,3
15,12,,1,3
1,1,,15,3
4,1,,1,3
2,1,,1,3
1,3,,1,3
17,1,,1,3
1,1,,1,3
1,4,,1,3
1,6,,182,3
1,47,,1,3
1,1,,2,3
1,47,,1,3
6,27,,165,3
4,15,,1,3
2,4,,1,3
67,,,1,3
1,,,5,3
3,,,4,3
1,,,89,3
109,,,2,3
2,,,90,3
1,,,17,3
2,,,2,3
3,,,2,3
10,,,1,3
6,,,17,3
11,,,4,3
10,,,2,3
90,,,5,3
2,,,13,3
1,,,1,3
4,,,2,3
,,,1,3
,,,1,3
,,,1,3
,,,1,3
,,,4,3
,,,1,3
,,,1,3
,,,1,3
,,,3,3
,,,1,3
,,,2,3
,,,29,3
,,,1,3
,,,19,3
,,,20,3
,,,1,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
,,,,3
9,6,,1,2
1,13,,1,2
3,20,,7,2
24,1,,1,2
12,161,,62,2
2,3,,17,2
1,55,,1,2
4,1,,78,2
1,6,,1,2
1,8,,1,2
6,4,,1,2
1,1,,15,2
177,7,,1,2
89,6,,1,2
12,1,,4,2
3,1,,13,2
1,3,,5,2
23,8,,1,2
1,3,,39,2
32,19,,1,2
1,8,,1,2
27,2,,2,2
25,17,,7,2
1,6,,3,2
42,3,,1,2
1,2,,71,2
2,1,,5,2
1,1,,29,2
1,2,,6,2
1,2,,1,2
2,1,,1,2
3,3,,1,2
2,6,,6,2
2,34,,191,2
1,3,,2,2
1,33,,11,2
1,51,,1,2
3,118,,2,2
2,2,,1,2
7,22,,1,2
3,2,,4,2
8,2,,1,2
1,1,,4,2
1,2,,5,2
1,,,1,2
2,,,1,2
18,,,1,2
1,,,8,2
1,,,20,2
2,,,26,2
1,,,2,2
1,,,1,2
17,,,1,2
2,,,1,2
2,,,3,2
10,,,1,2
1,,,2,2
5,,,3,2
1,,,1,2
1,,,1,2
7,,,1,2
1,,,1,2
17,,,5,2
1,,,1,2
325,,,20,2
2,,,1,2
4,,,1,2
1,,,4,2
2,,,1,2
2,,,1,2
1,,,13,2
71,,,1,2
59,,,49,2
1,,,1,2
1,,,3,2
1,,,18,2
4,,,1,2
1,,,6,2
2,,,14,2
56,,,1,2
1,,,11,2
,,,1,2
,,,1,2
,,,1,2
,,,1,2
,,,2,2
,,,4,2
,,,1,2
,,,18,2
,,,18,2
,,,16,2
,,,2,2
,,,1,2
,,,3,2
,,,5,2
,,,6,2
,,,1,2
,,,1,2
,,,14,2
,,,4,2
,,,1,2
,,,28,2
,,,2,2
,,,1,2
,,,1,2
,,,5,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
,,,,2
2,55,,1,1
1,72,,1,1
4,3,,1,1
2,1,,1,1
2,3,,1,1
24,1,,1,1
18,3,,2,1
2,1,,3,1
25,2,,1,1
2,2,,1,1
6,12,,7,1
4,1,,2,1
6,2,,1,1
23,12,,1,1
41,1,,1,1
11,10,,2,1
19,1,,24,1
1,1,,1,1
2,10,,4,1
6,4,,1,1
2,1,,1,1
1,1,,1,1
15,54,,11,1
2,106,,1,1
1,87,,7,1
1,2,,1,1
4,19,,7,1
12,2,,1,1
75,6,,21,1
1,5,,1,1
14,10,,3,1
2,2,,1,1
2,14,,1,1
8,2,,4,1
2,1,,80,1
22,9,,1,1
1,145,,4,1
19,25,,4,1
2,59,,10,1
4,4,,1,1
1,4,,1,1
1,3,,1,1
1,7,,1,1
2,1,,1,1
8,3,,4,1
15,1,,2,1
2,3,,1,1
26,1,,1,1
1,16,,1,1
1,5,,2,1
2,2,,43,1
25,3,,2,1
25,21,,1,1
1,4,,1,1
4,1,,1,1
57,1,,26,1
1,20,,1,1
7,2,,214,1
10,1,,1,1
1,8,,1,1
2,33,,3,1
42,2,,1,1
27,1,,80,1
2,14,,1,1
12,1,,1,1
15,1,,1,1
8,15,,4,1
14,2,,81,1
7,1,,1,1
2,10,,1,1
7,8,,81,1
12,71,,1,1
1,81,,3,1
1,5,,2,1
2,1,,20,1
413,2,,15,1
8,15,,1,1
1,1,,8,1
3,2,,1,1
3,1,,1,1
1,53,,2,1
1,1,,1,1
45,3,,2,1
2,14,,1,1
1,6,,5,1
1,1,,8,1
17,5,,1,1
101,8,,1,1
4,2,,1,1
36,1,,1,1
1,1,,1,1
1,11,,1,1
8,35,,4,1
2,1,,174,1
4,2,,1,1
111,28,,118,1
3,1,,1,1
17,1,,1,1
3,1,,2,1
1,2,,1,1
1,1,,56,1
1,1,,13,1
73,1,,1,1
1,1,,1,1
43,6,,3,1
1,2,,2,1
1,59,,1,1
10,32,,1,1
2,1,,5,1
1,1,,1,1
24,57,,50,1
5,23,,20,1
2,15,,13,1
6,2,,16,1
1,2,,6,1
8,2,,1,1
1,16,,2,1
1,8,,3,1
20,3,,1,1
7,1,,14,1
1,7,,3,1
1,93,,51,1
3,3,,2,1
1,10,,1,1
1,3,,1,1
1,15,,1,1
1,2,,1,1
12,16,,47,1
5,3,,1,1
72,1,,3,1
15,32,,1,1
16,3,,1,1
2,1,,1,1
1,4,,1,1
1,32,,1,1
2,1,,1,1
4,4,,1,1
1,1,,3,1
107,13,,14,1
31,37,,1,1
1,18,,1,1
1,2,,1,1
8,1,,1,1
1,3,,1,1
27,1,,1,1
31,1,,24,1
1,2,,2,1
10,1,,73,1
13,1,,4,1
2,1,,21,1
2,1,,1,1
1,2,,30,1
13,77,,2,1
2,1,,1,1
34,4,,1,1
2,12,,1,1
2,2,,1,1
1,11,,1,1
4,4,,1,1
4,7,,1,1
1,6,,16,1
3,2,,1,1
15,38,,2,1
11,11,,1,1
1,17,,1,1
1,9,,32,1
20,6,,3,1
1,27,,1,1
5,4,,1,1
1,36,,11,1
1,4,,1,1
1,1,,1,1
2,1,,9,1
8,1,,2,1
41,1,,6,1
1,1,,1,1
2,,,1,1
1,,,1,1
14,,,12,1
3,,,1,1
2,,,2,1
2,,,2,1
22,,,6,1
8,,,5,1
1,,,1,1
3,,,2,1
7,,,1,1
1,,,10,1
1,,,91,1
240,,,1,1
1,,,3,1
1,,,56,1
18,,,12,1
6,,,1,1
1,,,2,1
1,,,35,1
1,,,2,1
9,,,4,1
1,,,1,1
1,,,1,1
2,,,1,1
1,,,1,1
1,,,1,1
3,,,6,1
10,,,1,1
56,,,2,1
1,,,218,1
2,,,1,1
2,,,1,1
1,,,9,1
6,,,10,1
10,,,1,1
1,,,5,1
1,,,2,1
2,,,1,1
1,,,16,1
1,,,10,1
1,,,1,1
1,,,101,1
1,,,1,1
105,,,77,1
1,,,1,1
7,,,55,1
4,,,1,1
8,,,41,1
59,,,9,1
3,,,1,1
2,,,6,1
1,,,4,1
1,,,1,1
3,,,1,1
16,,,4,1
1,,,6,1
1,,,1,1
7,,,13,1
1,,,1,1
1,,,5,1
11,,,1,1
11,,,5,1
5,,,31,1
1,,,4,1
1,,,174,1
10,,,6,1
2,,,3,1
1,,,46,1
21,,,43,1
1,,,1,1
1,,,1,1
1,,,1,1
2,,,1,1
2,,,1,1
7,,,1,1
5,,,1,1
2,,,1,1
2,,,2,1
2,,,5,1
1,,,1,1
6,,,1,1
1,,,61,1
1,,,1,1
1,,,1,1
16,,,1,1
33,,,8,1
2,,,4,1
1,,,5,1
5,,,5,1
1,,,1,1
1,,,8,1
2,,,1,1
2,,,40,1
1,,,1,1
217,,,5,1
1,,,50,1
3,,,1,1
1,,,6,1
1,,,23,1
,,,1,1
,,,1,1
,,,1,1
,,,24,1
,,,1,1
,,,13,1
,,,1,1
,,,10,1
,,,10,1
,,,4,1
,,,1,1
,,,1,1
,,,11,1
,,,1,1
,,,1,1
,,,15,1
,,,21,1
,,,1,1
,,,56,1
,,,2,1
,,,58,1
,,,1,1
,,,1,1
,,,1,1
,,,6,1
,,,1,1
,,,1,1
,,,3,1
